ACT Symbol,Security Name,Exchange,CQS Symbol,ETF,Round Lot Size,Test Issue,NASDAQ Symbol
ESAB,ESAB Corporation Common Stock,N,ESAB,N,100.0,N,ESAB
ESE,ESCO Technologies Inc. Common Stock,N,ESE,N,100.0,N,ESE
ESI,Element Solutions Inc. Common Stock,N,ESI,N,100.0,N,ESI
ESNT,Essent Group Ltd. Common Shares,N,ESNT,N,100.0,N,ESNT
ESRT,"Empire State Realty Trust, Inc. Class A Common Stock",N,ESRT,N,100.0,N,ESRT
ESS,"Essex Property Trust, Inc. Common Stock",N,ESS,N,100.0,N,ESS
ESTC,Elastic N.V. Ordinary Shares,N,ESTC,N,100.0,N,ESTC
ET,Energy Transfer LP Common Units ,N,ET,N,100.0,N,ET
ET$I,Energy Transfer L.P. Series I Fixed Rate Perpetual Preferred Units,N,ETpI,N,100.0,N,ET-I
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,N,ETB,N,100.0,N,ETB
ETD,Ethan Allen Interiors Inc. Common Stock,N,ETD,N,100.0,N,ETD
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,N,ETG,N,100.0,N,ETG
ETI$,"Entergy Texas Inc 5.375% Series A Preferred Stock, Cumulative, No Par Value",N,ETIp,N,100.0,N,ETI-
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,N,ETJ,N,100.0,N,ETJ
ETN,"Eaton Corporation, PLC Ordinary Shares",N,ETN,N,100.0,N,ETN
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,N,ETO,N,100.0,N,ETO
ETR,Entergy Corporation Common Stock,N,ETR,N,100.0,N,ETR
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,N,ETV,N,100.0,N,ETV
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,N,ETW,N,100.0,N,ETW
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,N,ETX,N,100.0,N,ETX
ETY,"Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,",N,ETY,N,100.0,N,ETY
EVAC,EQV Ventures Acquisition Corp. II Class A Ordinary Shares,N,EVAC,N,100.0,N,EVAC
EVAC.U,"EQV Ventures Acquisition Corp. II Units, each unit consists of one Class A ordinary share and one-third of one redeemable warrant",N,EVAC.U,N,100.0,N,EVAC=
EVAC.W,"EQV Ventures Acquisition Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",N,EVAC.WS,N,100.0,N,EVAC+
EVC,Entravision Communications Corporation Common Stock,N,EVC,N,100.0,N,EVC
EVEX,"Eve Holding, Inc. Common Stock",N,EVEX,N,100.0,N,EVEX
EVEX.W,"Eve Holding, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",N,EVEX.WS,N,100.0,N,EVEX+
EVF,Eaton Vance Senior Income Trust Common Stock,N,EVF,N,100.0,N,EVF
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,N,EVG,N,100.0,N,EVG
EVH,"Evolent Health, Inc Class A Common Stock",N,EVH,N,100.0,N,EVH
EVN,Eaton Vance Municipal Income Trust Common Stock,N,EVN,N,100.0,N,EVN
EVR,Evercore Inc. Class A Common Stock,N,EVR,N,100.0,N,EVR
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,N,EVT,N,100.0,N,EVT
EVTC,"Evertec, Inc. Common Stock",N,EVTC,N,100.0,N,EVTC
EVTL,Vertical Aerospace Ltd. Ordinary Shares,N,EVTL,N,100.0,N,EVTL
EVTR,Morgan Stanley ETF Trust Eaton Vance Total Return Bond ETF,N,EVTR,Y,100.0,N,EVTR
EW,Edwards Lifesciences Corporation Common Stock,N,EW,N,100.0,N,EW
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,N,EXG,N,100.0,N,EXG
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),N,EXK,N,100.0,N,EXK
EXP,Eagle Materials Inc Common Stock,N,EXP,N,100.0,N,EXP
EXPD,"Expeditors International of Washington, Inc. Common Stock",N,EXPD,N,100.0,N,EXPD
EXR,Extra Space Storage Inc Common Stock,N,EXR,N,100.0,N,EXR
F,Ford Motor Company Common Stock,N,F,N,100.0,N,F
F$B,"Ford Motor Company 6.20% Notes due June 1, 2059",N,FpB,N,100.0,N,F-B
F$C,"Ford Motor Company 6% Notes due December 1, 2059",N,FpC,N,100.0,N,F-C
F$D,"Ford Motor Company 6.500% Notes due August 15, 2062",N,FpD,N,100.0,N,F-D
FAF,First American Corporation (New) Common Stock,N,FAF,N,100.0,N,FAF
FBIN,"Fortune Brands Innovations, Inc. Common Stock",N,FBIN,N,100.0,N,FBIN
FBK,FB Financial Corporation Common Stock,N,FBK,N,100.0,N,FBK
FBP,First BanCorp. New Common Stock,N,FBP,N,100.0,N,FBP
FBRT,"Franklin BSP Realty Trust, Inc. Common Stock",N,FBRT,N,100.0,N,FBRT
FBRT$E,"Franklin BSP Realty Trust, Inc. 7.50% Series E Cumulative Redeemable Preferred Stock",N,FBRTpE,N,100.0,N,FBRT-E
FC,Franklin Covey Company Common Stock,N,FC,N,100.0,N,FC
FCF,First Commonwealth Financial Corporation Common Stock,N,FCF,N,100.0,N,FCF
FCN,"FTI Consulting, Inc. Common Stock",N,FCN,N,100.0,N,FCN
FCPT,"Four Corners Property Trust, Inc. Common Stock",N,FCPT,N,100.0,N,FCPT
FCRS.U,"FutureCrest Acquisition Corp. Units, each consisting of one Class A ordinary share and one-quarter of one redeemable warrant",N,FCRS.U,N,100.0,N,FCRS=
FCRX,"Crescent Capital BDC, Inc. 5.00% Notes due 2026",N,FCRX,N,100.0,N,FCRX
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,N,FCT,N,100.0,N,FCT
FCX,"Freeport-McMoRan, Inc. Common Stock",N,FCX,N,100.0,N,FCX
FDP,"Fresh Del Monte Produce, Inc. Common Stock",N,FDP,N,100.0,N,FDP
FDS,FactSet Research Systems Inc. Common Stock,N,FDS,N,100.0,N,FDS
FDX,FedEx Corporation Common Stock,N,FDX,N,100.0,N,FDX
FE,FirstEnergy Corp. Common Stock,N,FE,N,100.0,N,FE
FEDU,"Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares",N,FEDU,N,100.0,N,FEDU
FEGE,The RBB Fund Trust First Eagle Global Equity ETF,N,FEGE,Y,100.0,N,FEGE
FENG,"Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.",N,FENG,N,100.0,N,FENG
FEOE,The RBB Fund Trust First Eagle Overseas Equity ETF,N,FEOE,Y,100.0,N,FEOE
FERG,Ferguson Enterprises Inc. Common Stock,N,FERG,N,100.0,N,FERG
FET,"Forum Energy Technologies, Inc. Common Stock",N,FET,N,100.0,N,FET
FF,FutureFuel Corp.  Common shares,N,FF,N,100.0,N,FF
FFA,First Trust Enhanced Equity Income Fund,N,FFA,N,100.0,N,FFA
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,N,FFC,N,100.0,N,FFC
FFWM,First Foundation Inc. Common Stock,N,FFWM,N,100.0,N,FFWM
FG,"F&G Annuities & Life, Inc. Common Stock",N,FG,N,100.0,N,FG
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053",N,FGN,N,100.0,N,FGN
FGSN,"F&G Annuities & Life, Inc. 7.300% Junior Subordinated Notes due 2065",N,FGSN,N,100.0,N,FGSN
FHI,"Federated Hermes, Inc. Common Stock",N,FHI,N,100.0,N,FHI
FHN,First Horizon Corporation Common Stock,N,FHN,N,100.0,N,FHN
FHN$C,"First Horizon Corporation Depositary Shares, each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock, Series C",N,FHNpC,N,100.0,N,FHN-C
FHN$E,"First Horizon Corporation Depositary Shares, each representing a 1/4,000th interest in a share of Non-Cumulative Perpetual Preferred Stock, Series E",N,FHNpE,N,100.0,N,FHN-E
FHN$F,"First Horizon Corporation Depositary Shares, each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",N,FHNpF,N,100.0,N,FHN-F
FI,"Fiserv, Inc. Common Stock",N,FI,N,100.0,N,FI
FICO,Fair Isaac Corporation Common Stock,N,FICO,N,100.0,N,FICO
FIG,"Figma, Inc. Class A Common Stock",N,FIG,N,100.0,N,FIG
FIGS,"FIGS, Inc. Class A Common Stock",N,FIGS,N,100.0,N,FIGS
FIHL,Fidelis Insurance Holdings Limited Common Shares,N,FIHL,N,100.0,N,FIHL
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,N,FINS,N,100.0,N,FINS
FINV,FinVolution Group American Depositary Shares,N,FINV,N,100.0,N,FINV
FIS,"Fidelity National Information Services, Inc. Common Stock",N,FIS,N,100.0,N,FIS
FIX,"Comfort Systems USA, Inc. Common Stock",N,FIX,N,100.0,N,FIX
FIXT,TCW ETF Trust TCW Core Plus Bond ETF,N,FIXT,Y,100.0,N,FIXT
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,N,FLC,N,100.0,N,FLC
FLG,"Flagstar Financial, Inc. Common Stock",N,FLG,N,100.0,N,FLG
FLG$A,"Flagstar Financial, Inc. Depositary shares, each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock",N,FLGpA,N,100.0,N,FLG-A
FLG$U,"Flagstar Financial, Inc. Bifurcated Option Note Unit SecuritiES",N,FLGpU,N,100.0,N,FLG-U
FLNG,FLEX LNG Ltd. Ordinary Shares,N,FLNG,N,100.0,N,FLNG
FLO,"Flowers Foods, Inc. Common Stock",N,FLO,N,100.0,N,FLO
FLOC,Flowco Holdings Inc. Class A Common Stock,N,FLOC,N,100.0,N,FLOC
FLR,Fluor Corporation Common Stock,N,FLR,N,100.0,N,FLR
FLS,Flowserve Corporation Common Stock,N,FLS,N,100.0,N,FLS
FLUT,Flutter Entertainment plc Ordinary Shares,N,FLUT,N,100.0,N,FLUT
FLXR,TCW Flexible Income ETF,N,FLXR,Y,100.0,N,FLXR
FMC,FMC Corporation Common Stock,N,FMC,N,100.0,N,FMC
FMN,Federated Hermes Premier Municipal Income Fund,N,FMN,N,100.0,N,FMN
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),N,FMS,N,100.0,N,FMS
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,N,FMX,N,100.0,N,FMX
FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,N,FMY,N,100.0,N,FMY
FN,Fabrinet Ordinary Shares,N,FN,N,100.0,N,FN
FNB,F.N.B. Corporation Common Stock,N,FNB,N,100.0,N,FNB
FND,"Floor & Decor Holdings, Inc. Common Stock",N,FND,N,100.0,N,FND
FNF,"Fidelity National Financial, Inc. Common Stock",N,FNF,N,100.0,N,FNF
FNV,Franco-Nevada Corporation,N,FNV,N,100.0,N,FNV
FOA,Finance of America Companies Inc. Class A Common Stock,N,FOA,N,100.0,N,FOA
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc. Common Stock",N,FOF,N,100.0,N,FOF
FOR,Forestar Group Inc Common Stock ,N,FOR,N,100.0,N,FOR
FOUR,"Shift4 Payments, Inc. Class A Common Stock",N,FOUR,N,100.0,N,FOUR
FOUR$A,"Shift4 Payments, Inc. 6.00% Series A Mandatory Convertible Preferred Stock",N,FOURpA,N,100.0,N,FOUR-A
FPF,First Trust Intermediate Duration Preferred & Income Fund Common Shares of Beneficial Interest,N,FPF,N,100.0,N,FPF
FPH,"Five Point Holdings, LLC Class A Common Shares",N,FPH,N,100.0,N,FPH
FPI,Farmland Partners Inc. Common Stock,N,FPI,N,100.0,N,FPI
FR,"First Industrial Realty Trust, Inc. Common Stock",N,FR,N,100.0,N,FR
FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,N,FRA,N,100.0,N,FRA
FRGE,"Forge Global Holdings, Inc. Common Stock",N,FRGE,N,100.0,N,FRGE
FRO,Frontline Plc Ordinary Shares,N,FRO,N,100.0,N,FRO
FRT,Federal Realty Investment Trust Common Stock,N,FRT,N,100.0,N,FRT
FRT$C,"Federal Realty Investment Trust Depositary Shares, each representing a 1/1000th interest in a 5.000% Series C Cumulative Redeemable Preferred Share",N,FRTpC,N,100.0,N,FRT-C
FSCO,FS Credit Opportunities Corp. Common Stock,N,FSCO,N,100.0,N,FSCO
FSK,FS KKR Capital Corp. Common Stock,N,FSK,N,100.0,N,FSK
FSLY,"Fastly, Inc. Class A Common Stock",N,FSLY,N,100.0,N,FSLY
FSM,Fortuna Mining Corp. Common Shares,N,FSM,N,100.0,N,FSM
FSS,Federal Signal Corporation Common Stock,N,FSS,N,100.0,N,FSS
FT,Franklin Universal Trust Common Stock,N,FT,N,100.0,N,FT
FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,N,FTHY,N,100.0,N,FTHY
FTI,TechnipFMC plc Ordinary Share,N,FTI,N,100.0,N,FTI
FTK,"Flotek Industries, Inc. Common Stock",N,FTK,N,100.0,N,FTK
FTS,Fortis Inc. Common Shares,N,FTS,N,100.0,N,FTS
FTV,Fortive Corporation Common Stock ,N,FTV,N,100.0,N,FTV
FTWO,Strive Natural Resources and Security ETF,N,FTWO,Y,100.0,N,FTWO
FUBO,fuboTV Inc. Common Stock,N,FUBO,N,100.0,N,FUBO
FUL,H. B. Fuller Company Common Stock,N,FUL,N,100.0,N,FUL
FUN,Six Flags Entertainment Corporation Common Stock New,N,FUN,N,100.0,N,FUN
FVR,"FrontView REIT, Inc. Common Stock",N,FVR,N,100.0,N,FVR
FVRR,"Fiverr International Ltd. Ordinary Shares, no par value",N,FVRR,N,100.0,N,FVRR
FXED,Sound Enhanced Fixed Income ETF,N,FXED,Y,100.0,N,FXED
G,Genpact Limited Common Stock,N,G,N,100.0,N,G
GAB,"Gabelli Equity Trust, Inc. (The) Common Stock",N,GAB,N,100.0,N,GAB
GAB$G,"Gabelli Equity Trust, Inc. (The) Series G Cumulative Preferred Stock",N,GABpG,N,100.0,N,GAB-G
GAB$H,"Gabelli Equity Trust, Inc. (The) Pfd Ser H",N,GABpH,N,100.0,N,GAB-H
GAB$K,"Gabelli Equity Trust, Inc. (The) 5.00% Series K Cumulative Preferred Stock",N,GABpK,N,100.0,N,GAB-K
GAM,"General American Investors, Inc. Common Stock",N,GAM,N,100.0,N,GAM
GAM$B,"General American Investors Company, Inc. Cumulative Preferred Stock",N,GAMpB,N,100.0,N,GAM-B
GAP,"Gap, Inc. (The) Common Stock",N,GAP,N,100.0,N,GAP
GATX,GATX Corporation Common Stock,N,GATX,N,100.0,N,GATX
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,N,GBAB,N,100.0,N,GBAB
GBCI,"Glacier Bancorp, Inc. Common Stock",N,GBCI,N,100.0,N,GBCI
GBLI,"Global Indemnity Group, LLC Class A Common Stock (DE)",N,GBLI,N,100.0,N,GBLI
GBTG,"Global Business Travel Group, Inc. Class A Common Stock",N,GBTG,N,100.0,N,GBTG
GBX,"Greenbrier Companies, Inc. (The) Common Stock",N,GBX,N,100.0,N,GBX
GCI,"Gannett Co., Inc. Common Stock",N,GCI,N,100.0,N,GCI
GCO,Genesco Inc. Common Stock,N,GCO,N,100.0,N,GCO
GCTS,"GCT Semiconductor Holding, Inc. Common Stock",N,GCTS,N,100.0,N,GCTS
GCTS.W,"GCT Semiconductor Holding, Inc. Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50",N,GCTS.WS,N,100.0,N,GCTS+
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The) Common Stock",N,GCV,N,100.0,N,GCV
GD,General Dynamics Corporation Common Stock,N,GD,N,100.0,N,GD
GDDY,GoDaddy Inc. Class A Common Stock,N,GDDY,N,100.0,N,GDDY
GDIV,Harbor ETF Trust Harbor Dividend Growth Leaders ETF,N,GDIV,Y,100.0,N,GDIV
GDL,"GDL Fund, The Common Shares of Beneficial Interest",N,GDL,N,100.0,N,GDL
GDO,Western Asset Global Corporate Opportunity Fund Inc. Common Stock,N,GDO,N,100.0,N,GDO
GDOT,"Green Dot Corporation Class A Common Stock, $0.001 par value",N,GDOT,N,100.0,N,GDOT
GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,N,GDV,N,100.0,N,GDV
GDV$H,The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,N,GDVpH,N,100.0,N,GDV-H
GDV$K,The Gabelli Dividend & Income Trust 4.250% Series K Cumulative Preferred Shares,N,GDVpK,N,100.0,N,GDV-K
GE,GE Aerospace Common Stock,N,GE,N,100.0,N,GE
GEF,Greif Inc. Class A Common Stock,N,GEF,N,100.0,N,GEF
GEF.B,"Greif, Inc. Corporation Class B Common Stock",N,GEF.B,N,100.0,N,GEF.B
GEL,"Genesis Energy, L.P. Common Units",N,GEL,N,100.0,N,GEL
GENI,Genius Sports Limited Ordinary Shares,N,GENI,N,100.0,N,GENI
GEO,Geo Group Inc (The) REIT,N,GEO,N,100.0,N,GEO
GES,"Guess?, Inc. Common Stock",N,GES,N,100.0,N,GES
GETY,"Getty Images Holdings, Inc. Class A Common Stock",N,GETY,N,100.0,N,GETY
GEV,GE Vernova Inc. Common Stock,N,GEV,N,100.0,N,GEV
GF,"New Germany Fund, Inc. (The) Common Stock",N,GF,N,100.0,N,GF
GFF,Griffon Corporation Common Stock,N,GFF,N,100.0,N,GFF
GFI,Gold Fields Limited American Depositary Shares,N,GFI,N,100.0,N,GFI
GFL,"GFL Environmental Inc. Subordinate voting shares, no par value",N,GFL,N,100.0,N,GFL
GFR,Greenfire Resources Ltd. Common Shares,N,GFR,N,100.0,N,GFR
GGB,Gerdau S.A. Common Stock,N,GGB,N,100.0,N,GGB
GGG,Graco Inc. Common Stock,N,GGG,N,100.0,N,GGG
GGT,"Gabelli Multi-Media Trust, Inc. (The) Common Stock",N,GGT,N,100.0,N,GGT
GGT$E,Gabelli Multi-Media Trust Inc. (The) 5.125% Series E Cumulative Preferred Stock,N,GGTpE,N,100.0,N,GGT-E
GGT$G,Gabelli Multi-Media Trust Inc. (The) 5.125% Series G Cumulative Preferred Shares,N,GGTpG,N,100.0,N,GGT-G
GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,N,GGZ,N,100.0,N,GGZ
GHC,Graham Holdings Company Common Stock,N,GHC,N,100.0,N,GHC
GHG,"GreenTree Hospitality Group Ltd. American depositary shares, each representing one Class A ordinary share",N,GHG,N,100.0,N,GHG
GHI,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,N,GHI,N,100.0,N,GHI
GHLD,Guild Holdings Company Class A Common Stock,N,GHLD,N,100.0,N,GHLD
GHM,Graham Corporation Common Stock,N,GHM,N,100.0,N,GHM
GHY,"PGIM Global High Yield Fund, Inc.",N,GHY,N,100.0,N,GHY
GIB,CGI Inc. Common Stock,N,GIB,N,100.0,N,GIB
GIC,Global Industrial Company Common Stock,N,GIC,N,100.0,N,GIC
GIL,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",N,GIL,N,100.0,N,GIL
GIS,"General Mills, Inc. Common Stock",N,GIS,N,100.0,N,GIS
GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,N,GJH,N,100.0,N,GJH
GJO,"Synthetic Fixed-Income Securities, Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores, Inc. Securities, Series 2004-5",N,GJO,N,100.0,N,GJO
GJP,"Synthetic Fixed-Income Securities, Inc. on behalf of STRATS (SM) Trust for Dominion Resources, Inc. Securities, Series 2005-6, Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates",N,GJP,N,100.0,N,GJP
GJR,"Synthetic Fixed-Income Securities, Inc. STRATS Trust for Procter&Gamble Securities, Series 2006-1",N,GJR,N,100.0,N,GJR
GJS,"Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities, Series 2006-2",N,GJS,N,100.0,N,GJS
GJT,"Synthetic Fixed-Income Securities, Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates, Series 2006-3",N,GJT,N,100.0,N,GJT
GKOS,Glaukos Corporation Common Stock,N,GKOS,N,100.0,N,GKOS
GL,Globe Life Inc. Common Stock,N,GL,N,100.0,N,GL
GL$D,Globe Life Inc. 4.25% Junior Subordinated Debentures due 2061,N,GLpD,N,100.0,N,GL-D
GLOB,Globant S.A. Common Shares,N,GLOB,N,100.0,N,GLOB
GLOP$A,GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,N,GLOPpA,N,100.0,N,GLOP-A
GLOP$B,GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,N,GLOPpB,N,100.0,N,GLOP-B
GLOP$C,GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,N,GLOPpC,N,100.0,N,GLOP-C
GLP,Global Partners LP Common Units representing Limited Partner Interests,N,GLP,N,100.0,N,GLP
GLP$B,Global Partners LP 9.50% Series B Fixed Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,N,GLPpB,N,100.0,N,GLP-B
GLW,Corning Incorporated Common Stock,N,GLW,N,100.0,N,GLW
GM,General Motors Company Common Stock,N,GM,N,100.0,N,GM
GME,GameStop Corporation Common Stock,N,GME,N,100.0,N,GME
GMED,"Globus Medical, Inc. Class A Common Stock",N,GMED,N,100.0,N,GMED
GMRE,Global Medical REIT Inc. Common Stock,N,GMRE,N,100.0,N,GMRE
GMRE$A,Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,N,GMREpA,N,100.0,N,GMRE-A
GNE,Genie Energy Ltd. Class B Common Stock Stock,N,GNE,N,100.0,N,GNE
GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),N,GNK,N,100.0,N,GNK
GNL,"Global Net Lease, Inc. Common Stock",N,GNL,N,100.0,N,GNL
GNL$A,"Global Net Lease, Inc. 7.25% Series A Cumulative Redeemable Preferred Stock, $0.01 par value per share",N,GNLpA,N,100.0,N,GNL-A
GNL$B,"Global Net Lease, Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock",N,GNLpB,N,100.0,N,GNL-B
GNL$D,"Global Net Lease, Inc. 7.50% Series D Cumulative Redeemable Perpetual Preferred Stock",N,GNLpD,N,100.0,N,GNL-D
GNL$E,"Global Net Lease, Inc. 7.375% Series E Cumulative Redeemable Perpetual Preferred Stock",N,GNLpE,N,100.0,N,GNL-E
GNRC,Generac Holdlings Inc. Common Stock,N,GNRC,N,100.0,N,GNRC
GNT,"GAMCO Natural Resources, Gold & Income Trust",N,GNT,N,100.0,N,GNT
GNT$A,"GAMCO Natural Resources, Gold & Income Tust  5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)",N,GNTpA,N,100.0,N,GNT-A
GNW,Genworth Financial Inc Common Stock,N,GNW,N,100.0,N,GNW
GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,N,GOF,N,100.0,N,GOF
GOLF,Acushnet Holdings Corp. Common Stock,N,GOLF,N,100.0,N,GOLF
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,N,GOOS,N,100.0,N,GOOS
GOTU,Gaotu Techedu Inc. American Depositary Shares,N,GOTU,N,100.0,N,GOTU
GPC,Genuine Parts Company Common Stock,N,GPC,N,100.0,N,GPC
GPI,"Group 1 Automotive, Inc. Common Stock",N,GPI,N,100.0,N,GPI
GPJA,"Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1, 2077",N,GPJA,N,100.0,N,GPJA
GPK,Graphic Packaging Holding Company,N,GPK,N,100.0,N,GPK
GPMT,Granite Point Mortgage Trust Inc. Common Stock,N,GPMT,N,100.0,N,GPMT
GPMT$A,Granite Point Mortgage Trust Inc. 7.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,GPMTpA,N,100.0,N,GPMT-A
GPN,Global Payments Inc. Common Stock,N,GPN,N,100.0,N,GPN
GPOR,Gulfport Energy Corporation Common Shares,N,GPOR,N,100.0,N,GPOR
GPRK,Geopark Ltd Common Shares,N,GPRK,N,100.0,N,GPRK
GRBK,"Green Brick Partners, Inc. Common Stock",N,GRBK,N,100.0,N,GRBK
GRBK$A,"Green Brick Partners, Inc. Depositary Shares (each representing a 1/1000th fractional interest in a share of 5.75% Series A Cumulative Perpetual Preferred Stock)",N,GRBKpA,N,100.0,N,GRBK-A
GRC,Gorman-Rupp Company (The) Common Stock,N,GRC,N,100.0,N,GRC
GRDN,"Guardian Pharmacy Services, Inc. Class A Common Stock",N,GRDN,N,100.0,N,GRDN
GRMN,Garmin Ltd. Common Stock (Switzerland),N,GRMN,N,100.0,N,GRMN
GRND,Grindr Inc. Common Stock,N,GRND,N,100.0,N,GRND
GRNT,"Granite Ridge Resources, Inc. Common Stock",N,GRNT,N,100.0,N,GRNT
GROV,"Grove Collaborative Holdings, Inc. Class A Common Stock",N,GROV,N,100.0,N,GROV
GRP.U,Granite Real Estate Inc. Units,N,GRP.U,N,100.0,N,GRP=
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,N,GRX,N,100.0,N,GRX
GS,"Goldman Sachs Group, Inc. (The) Common Stock",N,GS,N,100.0,N,GS
GS$A,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",N,GSpA,N,100.0,N,GS-A
GS$C,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",N,GSpC,N,100.0,N,GS-C
GS$D,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",N,GSpD,N,100.0,N,GS-D
GSBD,"Goldman Sachs BDC, Inc. Common Stock",N,GSBD,N,100.0,N,GSBD
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),N,GSK,N,100.0,N,GSK
GSL,Global Ship Lease Inc New Class A Common Shares,N,GSL,N,100.0,N,GSL
GSL$B,"Global Ship Lease, Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island)",N,GSLpB,N,100.0,N,GSL-B
GTES,Gates Industrial Corporation plc Ordinary Shares,N,GTES,N,100.0,N,GTES
GTLS,"Chart Industries, Inc. Common Stock",N,GTLS,N,100.0,N,GTLS
GTLS$B,"Chart Industries, Inc. Depositary Shares, each Representing a 1/20th Interest in a Share of 6.75% Series B Mandatory Convertible Preferred Stock",N,GTLSpB,N,100.0,N,GTLS-B
GTN,"Gray Media, Inc. Common Stock",N,GTN,N,100.0,N,GTN
